01-Time[sec],02-Outlet_reference[kPa_gauge],03-Pos_reference_[kPa_gauge],04-outlet_real_[kPa_gauge],05-Pos_real_[kPa_gauge],06-U1[0~1000],07-U2[0~1000],08-U3[0~1000],09-U4[0~1000],10-U5[0~1000],11-u1[0~1000],12-u2[0~1000],13-u3[0~1000],14-u4[0~1000],15-u5[0~1000],16F [N]
21.046971,60.240835,-40.086921,75.752464,-41.011028,90.356629,95.285413,930.761536,954.110489
21.051975,60.264214,-40.095383,73.240013,-40.888748,90.356181,95.285278,929.352117,894.730601
21.056985,60.288660,-40.104236,68.869797,-42.326797,90.355713,95.285137,930.024300,884.423072
21.061974,60.314171,-40.113480,69.722740,-44.696201,90.355225,95.284989,903.519051,999.999027
21.071981,60.340745,-40.123114,66.905823,-44.980408,90.354716,95.284836,903.519529,999.987778
21.081980,60.368377,-40.133138,78.294128,-43.172680,90.354187,95.284676,903.514301,999.987240
21.091977,60.397066,-40.143551,67.343323,-41.687710,90.353638,95.284510,903.504141,999.999873
21.101977,60.426808,-40.154354,76.394531,-41.748932,90.353068,95.284337,903.494219,999.999982
21.111977,60.457600,-40.165545,68.924515,-41.117561,90.352479,95.284159,903.491062,999.998921
21.121978,60.489438,-40.177124,68.725082,-40.739944,90.351869,95.283974,930.503720,955.208692
21.126972,60.522319,-40.189092,68.501320,-40.346195,90.351240,95.283783,929.679802,829.929331
21.131984,60.556239,-40.201446,70.236534,-45.306866,90.350590,95.283586,926.251884,846.025113
21.136992,60.591195,-40.214188,76.899857,-44.849533,90.349921,95.283383,903.463051,999.999970
21.147002,60.627183,-40.227316,68.120804,-45.871284,90.349232,95.283173,903.464039,999.992177
21.156971,60.664199,-40.240829,70.355385,-42.583927,90.348523,95.282958,903.453583,999.999847
21.166977,60.702238,-40.254728,75.088348,-42.155552,90.347795,95.282736,903.446061,999.999676
21.176994,60.741297,-40.269012,68.443863,-41.513489,90.347047,95.282508,903.438396,999.999944
21.186996,60.781372,-40.283680,78.506798,-41.683243,90.346280,95.282274,903.429872,999.998049
21.196998,60.822457,-40.298731,71.562378,-41.208378,90.345493,95.282034,924.532528,990.395512
21.201975,60.864548,-40.314165,74.703308,-40.829258,90.344687,95.281787,925.491410,913.137390
21.206987,60.907642,-40.329982,73.773590,-41.695751,90.343862,95.281535,924.289368,849.341331
21.211978,60.951733,-40.346181,69.355812,-43.811817,90.343018,95.281277,919.667853,992.806807
21.216991,60.996815,-40.362760,70.092407,-45.122929,90.342155,95.281012,903.392727,999.993953
21.226974,61.042885,-40.379720,67.531792,-41.846001,90.341273,95.280742,903.385887,999.979195
21.236993,61.089938,-40.397060,72.828262,-41.804138,90.340372,95.280465,903.371887,999.996292
21.246974,61.137967,-40.414779,69.650497,-40.972260,90.339453,95.280182,928.583496,973.935165
21.251983,61.186969,-40.432876,70.465889,-41.153175,90.338514,95.279893,917.227162,855.812460
21.256970,61.236936,-40.451352,80.144493,-44.890495,90.337558,95.279599,918.077448,820.353808
21.261981,61.287865,-40.470204,65.860481,-44.471931,90.336583,95.279298,903.329873,999.999984
21.271977,61.339749,-40.489432,74.297874,-46.329773,90.335589,95.278991,903.322191,999.999995
21.281978,61.392583,-40.509035,68.086357,-42.560535,90.334578,95.278678,903.315826,999.998099
21.291980,61.446360,-40.529014,78.743187,-42.622673,90.333548,95.278360,903.304022,999.999424
21.301974,61.501076,-40.549366,70.506424,-42.292835,90.332500,95.278035,903.296293,999.994040
21.311982,61.556724,-40.570092,70.766655,-41.585583,90.331435,95.277704,903.277994,999.999978
21.321985,61.613297,-40.591189,68.914864,-41.523479,90.330352,95.277368,918.472830,902.120052
21.326993,61.670791,-40.612658,78.790871,-42.411224,90.329251,95.277025,917.808351,871.540053
21.331973,61.729197,-40.634498,66.936584,-43.874607,90.328133,95.276677,903.244529,999.999993
21.341975,61.788511,-40.656708,77.362030,-46.215103,90.326997,95.276322,903.236850,999.999961
21.351983,61.848725,-40.679286,70.091095,-43.231216,90.325844,95.275962,903.222398,999.999954
21.361973,61.909833,-40.702232,77.657669,-42.544991,90.324674,95.275596,903.218916,999.987468
21.371979,61.971828,-40.725545,67.994209,-42.102154,90.323487,95.275224,903.201512,999.998522
21.381981,62.034704,-40.749225,68.901749,-41.307194,90.322284,95.274846,903.185517,999.999780
21.391979,62.098453,-40.773270,71.862907,-41.361744,90.321063,95.274462,920.210046,829.441680
21.396994,62.163068,-40.797678,75.587242,-44.169926,90.319826,95.274073,918.444027,729.848499
21.401975,62.228543,-40.822451,70.213287,-44.304462,90.318572,95.273678,903.150911,999.999560
21.411977,62.294871,-40.847585,80.255005,-46.862946,90.317302,95.273277,903.142384,999.998579
21.421977,62.362043,-40.873081,74.762550,-44.749107,90.316016,95.272870,903.132798,999.983139
21.431976,62.430052,-40.898937,73.500481,-43.074371,90.314714,95.272457,903.113607,999.999987
21.441976,62.498892,-40.925153,71.691719,-42.406807,90.313396,95.272039,903.098879,999.999774
21.451977,62.568555,-40.951726,67.640274,-41.743286,90.312063,95.271615,903.091121,999.996590
21.461973,62.639032,-40.978657,80.583420,-41.860977,90.310713,95.271185,917.143497,958.416109
21.466995,62.710317,-41.005944,71.485489,-41.375652,90.309348,95.270750,918.547757,899.978830
21.471975,62.782401,-41.033587,68.512291,-42.770874,90.307968,95.270309,913.678662,862.186352
21.476976,62.855276,-41.061583,70.089310,-44.469883,90.306573,95.269862,903.029047,999.999993
21.486996,62.928935,-41.089932,67.824570,-45.490154,90.305163,95.269410,903.018813,999.999916
21.496998,63.003370,-41.118632,77.249138,-43.570496,90.303738,95.268952,903.003430,999.999386
21.506980,63.078571,-41.147684,69.502800,-42.385120,90.302298,95.268489,902.992896,999.998134
21.517005,63.154532,-41.177085,78.149765,-42.268032,90.300843,95.268020,902.979077,999.996049
21.526989,63.231243,-41.206834,70.402351,-41.732475,90.299375,95.267545,919.380015,959.572701
21.531979,63.308697,-41.236930,79.881996,-41.668407,90.297892,95.267065,910.664984,842.324267
21.536971,63.386884,-41.267372,69.458694,-45.715172,90.296395,95.266579,914.799702,812.716212
21.541976,63.465797,-41.298159,71.744652,-45.107746,90.294884,95.266088,902.912728,999.999965
21.551970,63.545426,-41.329290,77.883453,-46.830906,90.293359,95.265591,902.900188,999.999977
21.561979,63.625763,-41.360763,71.218338,-43.405838,90.291821,95.265089,902.889915,999.991650
21.571976,63.706799,-41.392577,72.262016,-42.844994,90.290270,95.264581,902.872040,999.999670
21.581971,63.788525,-41.424730,76.137276,-43.050121,90.288705,95.264068,902.855014,999.997193
21.591973,63.870933,-41.457223,71.059074,-41.727249,90.287127,95.263550,902.836893,999.999660
21.601976,63.954012,-41.490052,79.813690,-41.970482,90.285537,95.263026,911.401583,853.327572
21.606994,64.037754,-41.523218,69.730370,-44.848583,90.283933,95.262497,916.068357,780.075202
21.611979,64.122151,-41.556718,71.586220,-45.881687,90.282317,95.261963,902.784734,999.999946
21.621977,64.207191,-41.590551,75.218170,-46.494576,90.280689,95.261423,902.777686,999.994856
