curr_time,press_in,press_out,flowrate1,flowrate2,ctrl_pos,ctrl_neg,press_pos,press_neg
0.11964821815490723,124.23178100585938,78.55392456054688,23.777151107788086,25.80511474609375,1.0,1.0,124.23178100585938,78.55392456054688
0.13969802856445312,122.83607482910156,78.5456314086914,23.941362380981445,25.788700103759766,1.0,1.0,122.83607482910156,78.5456314086914
0.15757298469543457,123.73920440673828,78.60368347167969,23.867464065551758,25.755859375,1.0,1.0,123.73920440673828,78.60368347167969
0.17558002471923828,123.73920440673828,78.55392456054688,23.867464065551758,25.846172332763672,1.0,1.0,123.73920440673828,78.55392456054688
0.1935110092163086,124.23178100585938,78.56222534179688,23.867464065551758,25.821542739868164,0.8999999761581421,0.8999999761581421,124.23178100585938,78.56222534179688
0.21347618103027344,124.23178100585938,78.56222534179688,23.867464065551758,25.821542739868164,0.8999999761581421,0.8999999761581421,124.23178100585938,78.56222534179688
0.23343706130981445,124.23178100585938,78.56222534179688,23.867464065551758,25.821542739868164,0.8999999761581421,0.8999999761581421,124.23178100585938,78.56222534179688
0.25339603424072266,126.44859313964844,73.71942901611328,22.75906753540039,25.772274017333984,0.8999999761581421,0.8999999761581421,126.44859313964844,73.71942901611328
0.27332305908203125,127.92642974853516,70.65951538085938,22.79191017150879,25.681961059570312,0.8999999761581421,0.8999999761581421,127.92642974853516,70.65951538085938
0.29119229316711426,131.04637145996094,68.13032531738281,23.259902954101562,25.690174102783203,0.8999999761581421,0.8999999761581421,131.04637145996094,68.13032531738281
0.3111090660095215,132.03164672851562,65.50990295410156,22.93149185180664,25.542390823364258,0.8999999761581421,0.8999999761581421,132.03164672851562,65.50990295410156
0.33100008964538574,132.85275268554688,64.02555084228516,22.553813934326172,25.435649871826172,0.8999999761581421,0.8999999761581421,132.85275268554688,64.02555084228516
0.3507359027862549,135.3978729248047,61.33051300048828,22.282875061035156,25.246810913085938,0.8999999761581421,0.8999999761581421,135.3978729248047,61.33051300048828
0.3706240653991699,135.5621337890625,59.95396041870117,22.742652893066406,25.033342361450195,0.8999999761581421,0.8999999761581421,135.5621337890625,59.95396041870117
0.39047932624816895,135.2337188720703,59.846168518066406,22.397815704345703,25.00871467590332,0.8999999761581421,0.8999999761581421,135.2337188720703,59.846168518066406
0.41025209426879883,138.68209838867188,56.03163528442383,21.88056755065918,24.532508850097656,0.8999999761581421,0.8999999761581421,138.68209838867188,56.03163528442383
0.4266839027404785,139.33880615234375,54.02485656738281,22.250032424926758,24.335468292236328,0.8999999761581421,0.8999999761581421,139.33880615234375,54.02485656738281
0.4438469409942627,140.07778930664062,51.719566345214844,20.936382293701172,23.998844146728516,0.8999999761581421,0.8999999761581421,140.07778930664062,51.719566345214844
0.4637432098388672,141.3914794921875,51.09762191772461,21.75741195678711,23.916732788085938,0.8999999761581421,0.8999999761581421,141.3914794921875,51.09762191772461
0.48349499702453613,141.3914794921875,51.09762191772461,21.75741195678711,23.916732788085938,0.8999999761581421,0.8999999761581421,141.3914794921875,51.09762191772461
