curr_time,press_in,press_out,flowrate1,flowrate2,ctrl_pos,ctrl_neg,press_pos,press_neg
0.2234969139099121,115.61103820800781,82.5177230834961,25.18112564086914,27.020252227783203,1.0,1.0,115.61103820800781,82.5177230834961
0.24356412887573242,116.35001373291016,82.49284362792969,24.893760681152344,26.872467041015625,1.0,1.0,116.35001373291016,82.49284362792969
0.2634708881378174,115.77519226074219,82.45138549804688,25.099027633666992,26.995622634887695,1.0,1.0,115.77519226074219,82.45138549804688
0.28342676162719727,115.8573226928711,82.60065460205078,24.926603317260742,26.962779998779297,0.871999979019165,0.9670000076293945,115.8573226928711,82.60065460205078
0.3033878803253174,114.95419311523438,82.48455047607422,24.943029403686523,26.847827911376953,0.871999979019165,0.9670000076293945,114.95419311523438,82.48455047607422
0.3233611583709717,115.69317626953125,82.34358215332031,25.50133514404297,27.028465270996094,0.871999979019165,0.9670000076293945,115.69317626953125,82.34358215332031
0.3433401584625244,117.66358184814453,81.937255859375,24.064517974853516,26.92993927001953,0.871999979019165,0.9670000076293945,117.66358184814453,81.937255859375
0.363292932510376,118.48469543457031,81.68848419189453,24.228727340698242,26.847827911376953,0.871999979019165,0.9670000076293945,118.48469543457031,81.68848419189453
0.3832237720489502,122.343505859375,80.81777954101562,23.777162551879883,27.028465270996094,0.871999979019165,0.9670000076293945,122.343505859375,80.81777954101562
0.40291309356689453,122.343505859375,80.56900024414062,23.916732788085938,26.83141326904297,0.871999979019165,0.9670000076293945,122.343505859375,80.56900024414062
0.4228968620300293,123.90347290039062,80.27046966552734,23.900318145751953,26.847827911376953,0.871999979019165,0.9670000076293945,123.90347290039062,80.27046966552734
0.4428379535675049,125.05288696289062,79.91389465332031,24.080944061279297,26.790355682373047,0.871999979019165,0.9670000076293945,125.05288696289062,79.91389465332031
0.46276307106018066,128.00868225097656,79.18415832519531,23.53905487060547,26.700042724609375,0.871999979019165,0.9670000076293945,128.00868225097656,79.18415832519531
0.4826979637145996,129.40438842773438,78.95198059082031,24.0152587890625,26.749313354492188,0.871999979019165,0.9670000076293945,129.40438842773438,78.95198059082031
0.5027861595153809,131.2106475830078,78.96025848388672,23.350215911865234,26.83141326904297,0.871999979019165,0.9670000076293945,131.2106475830078,78.96025848388672
0.5213780403137207,131.62120056152344,78.50418090820312,23.259902954101562,26.749313354492188,0.871999979019165,0.9670000076293945,131.62120056152344,78.50418090820312
0.5398509502410889,132.9348907470703,78.529052734375,23.4158992767334,26.79857063293457,0.871999979019165,0.9670000076293945,132.9348907470703,78.529052734375
0.5581738948822021,136.13685607910156,78.01493072509766,23.473369598388672,26.6754150390625,0.871999979019165,0.9670000076293945,136.13685607910156,78.01493072509766
0.5746109485626221,137.368408203125,77.84907531738281,23.662208557128906,26.650787353515625,0.871999979019165,0.9670000076293945,137.368408203125,77.84907531738281
0.5928828716278076,138.1073760986328,77.74956512451172,23.284530639648438,26.576889038085938,0.871999979019165,0.9670000076293945,138.1073760986328,77.74956512451172
0.6117551326751709,139.91363525390625,77.56713104248047,22.726238250732422,26.47016143798828,0.871999979019165,0.9670000076293945,139.91363525390625,77.56713104248047
